eTrappedCharge(C1(n50525_0s_des)) X,eTrappedCharge(C1(n50525_0s_des)) Y,eTrappedCharge(C1(n50525_1e-1s_des)) X,eTrappedCharge(C1(n50525_1e-1s_des)) Y,eTrappedCharge(C1(n50525_1e-2s_des)) X,eTrappedCharge(C1(n50525_1e-2s_des)) Y,eTrappedCharge(C1(n50525_1e-3s_des)) X,eTrappedCharge(C1(n50525_1e-3s_des)) Y,eTrappedCharge(C1(n50525_1e-4s_des)) X,eTrappedCharge(C1(n50525_1e-4s_des)) Y,eTrappedCharge(C1(n50525_1e-5s_des)) X,eTrappedCharge(C1(n50525_1e-5s_des)) Y,eTrappedCharge(C1(n50525_1e-6s_des)) X,eTrappedCharge(C1(n50525_1e-6s_des)) Y,eTrappedCharge(C1(n50525_1e-7s_des)) X,eTrappedCharge(C1(n50525_1e-7s_des)) Y,eTrappedCharge(C1(n50525_1e-8s_des)) X,eTrappedCharge(C1(n50525_1e-8s_des)) Y,eTrappedCharge(C1(n50525_1s_des)) X,eTrappedCharge(C1(n50525_1s_des)) Y,eTrappedCharge(C1(n50525_2e-1s_des)) X,eTrappedCharge(C1(n50525_2e-1s_des)) Y,eTrappedCharge(C1(n50525_2s_des)) X,eTrappedCharge(C1(n50525_2s_des)) Y,eTrappedCharge(C1(n50525_4s_des)) X,eTrappedCharge(C1(n50525_4s_des)) Y,eTrappedCharge(C1(n50525_5e-1s_des)) X,eTrappedCharge(C1(n50525_5e-1s_des)) Y,eTrappedCharge(C1(n50525_8s_des)) X,eTrappedCharge(C1(n50525_8s_des)) Y,eTrappedCharge(C1(n50525_16s_des)) X,eTrappedCharge(C1(n50525_16s_des)) Y,eTrappedCharge(C1(n50525_32s_des)) X,eTrappedCharge(C1(n50525_32s_des)) Y,eTrappedCharge(C1(n50525_64s_des)) X,eTrappedCharge(C1(n50525_64s_des)) Y,eTrappedCharge(C1(n50525_128s_des)) X,eTrappedCharge(C1(n50525_128s_des)) Y,eTrappedCharge(C1(n50525_256s_des)) X,eTrappedCharge(C1(n50525_256s_des)) Y,eTrappedCharge(C1(n50525_512s_des)) X,eTrappedCharge(C1(n50525_512s_des)) Y,eTrappedCharge(C1(n50525_1024s_des)) X,eTrappedCharge(C1(n50525_1024s_des)) Y,eTrappedCharge(C1(n50525_2048s_des)) X,eTrappedCharge(C1(n50525_2048s_des)) Y,eTrappedCharge(C1(n50525_4096s_des)) X,eTrappedCharge(C1(n50525_4096s_des)) Y,eTrappedCharge(C1(n50525_8192s_des)) X,eTrappedCharge(C1(n50525_8192s_des)) Y,eTrappedCharge(C1(n50525_16384s_des)) X,eTrappedCharge(C1(n50525_16384s_des)) Y,eTrappedCharge(C1(n50525_32768s_des)) X,eTrappedCharge(C1(n50525_32768s_des)) Y,eTrappedCharge(C1(n50525_65536s_des)) X,eTrappedCharge(C1(n50525_65536s_des)) Y,eTrappedCharge(C1(n50525_131072s_des)) X,eTrappedCharge(C1(n50525_131072s_des)) Y,eTrappedCharge(C1(n50525_262144s_des)) X,eTrappedCharge(C1(n50525_262144s_des)) Y,eTrappedCharge(C1(n50525_524288s_des)) X,eTrappedCharge(C1(n50525_524288s_des)) Y,eTrappedCharge(C1(n50525_1048576s_des)) X,eTrappedCharge(C1(n50525_1048576s_des)) Y,eTrappedCharge(C1(n50525_2097152s_des)) X,eTrappedCharge(C1(n50525_2097152s_des)) Y,eTrappedCharge(C1(n50525_4194304s_des)) X,eTrappedCharge(C1(n50525_4194304s_des)) Y,eTrappedCharge(C1(n50525_8388608s_des)) X,eTrappedCharge(C1(n50525_8388608s_des)) Y,eTrappedCharge(C1(n50525_16777216s_des)) X,eTrappedCharge(C1(n50525_16777216s_des)) Y,eTrappedCharge(C1(n50525_33554432s_des)) X,eTrappedCharge(C1(n50525_33554432s_des)) Y,eTrappedCharge(C1(n50525_67108864s_des)) X,eTrappedCharge(C1(n50525_67108864s_des)) Y,eTrappedCharge(C1(n50525_134217728s_des)) X,eTrappedCharge(C1(n50525_134217728s_des)) Y,eTrappedCharge(C1(n50525_268435456s_des)) X,eTrappedCharge(C1(n50525_268435456s_des)) Y,eTrappedCharge(C1(n50525_536870912s_des)) X,eTrappedCharge(C1(n50525_536870912s_des)) Y,eTrappedCharge(C1(n50525_1073741824s_des)) X,eTrappedCharge(C1(n50525_1073741824s_des)) Y
0.030999999,3.491834e+18,0.030999999,3.0462141e+18,0.030999999,3.2420687e+18,0.030999999,3.4523759e+18,0.030999999,3.4883204e+18,0.030999999,3.4913791e+18,0.030999999,3.491787e+18,0.030999999,3.4918295e+18,0.030999999,3.4918338e+18,0.030999999,2.7048352e+18,0.030999999,2.99327e+18,0.030999999,2.3992274e+18,0.030999999,1.9045145e+18,0.030999999,2.8768879e+18,0.030999999,1.2358086e+18,0.030999999,5.6953909e+17,0.030999999,1.5443751e+17,0.030999999,2.0285899e+16,0.030999999,1.5511264e+15,0.030999999,5.6015826e+14,0.030999999,4.9092214e+14,0.030999999,4.0316645e+14,0.030999999,2.81937e+14,0.030999999,1.55744e+14,0.030999999,6.8591272e+13,0.030999999,2.9629523e+13,0.030999999,1.3980866e+13,0.030999999,6.5736828e+12,0.030999999,3.1312414e+12,0.030999999,1.4796945e+12,0.030999999,7.1496065e+11,0.030999999,3.6321374e+11,0.030999999,1.5914132e+11,0.030999999,6.4830499e+10,0.030999999,3.5317032e+10,0.030999999,1.999348e+10,0.030999999,8.2191549e+09,0.030999999,2.4477948e+09,0.030999999,1.0119023e+09,0.030999999,6.9601948e+08,0.030999999,4.3432598e+08,0.030999999,1.902265e+08
0.030999999,3.491834e+18,0.030999999,3.0462141e+18,0.030999999,3.2420687e+18,0.030999999,3.4523759e+18,0.030999999,3.4883204e+18,0.030999999,3.4913791e+18,0.030999999,3.491787e+18,0.030999999,3.4918295e+18,0.030999999,3.4918338e+18,0.030999999,2.7048352e+18,0.030999999,2.99327e+18,0.030999999,2.3992274e+18,0.030999999,1.9045145e+18,0.030999999,2.8768879e+18,0.030999999,1.2358086e+18,0.030999999,5.6953909e+17,0.030999999,1.5443751e+17,0.030999999,2.0285899e+16,0.030999999,1.5511264e+15,0.030999999,5.6015826e+14,0.030999999,4.9092214e+14,0.030999999,4.0316645e+14,0.030999999,2.81937e+14,0.030999999,1.55744e+14,0.030999999,6.8591272e+13,0.030999999,2.9629523e+13,0.030999999,1.3980866e+13,0.030999999,6.5736828e+12,0.030999999,3.1312414e+12,0.030999999,1.4796945e+12,0.030999999,7.1496065e+11,0.030999999,3.6321374e+11,0.030999999,1.5914132e+11,0.030999999,6.4830499e+10,0.030999999,3.5317032e+10,0.030999999,1.999348e+10,0.030999999,8.2191549e+09,0.030999999,2.4477948e+09,0.030999999,1.0119023e+09,0.030999999,6.9601948e+08,0.030999999,4.3432598e+08,0.030999999,1.902265e+08
0.031023437,3.439644e+18,0.031023437,3.0122708e+18,0.031023437,3.2080704e+18,0.031023437,3.4075259e+18,0.031023437,3.4373867e+18,0.031023437,3.4393444e+18,0.031023437,3.4396129e+18,0.031023437,3.439641e+18,0.031023437,3.4396439e+18,0.031023437,2.7261969e+18,0.031023437,2.9645296e+18,0.031023437,2.4713651e+18,0.031023437,2.0431873e+18,0.031023437,2.867455e+18,0.031023437,1.4243299e+18,0.031023437,7.370316e+17,0.031023437,2.359167e+17,0.031023437,3.7820524e+16,0.031023437,3.0032745e+15,0.031023437,6.9828255e+14,0.031023437,5.8720217e+14,0.031023437,4.8218027e+14,0.031023437,3.3726414e+14,0.031023437,1.8633955e+14,0.031023437,8.2071118e+13,0.031023437,3.5452634e+13,0.031023437,1.6730388e+13,0.031023437,7.8678567e+12,0.031023437,3.7484051e+12,0.031023437,1.7716897e+12,0.031023437,8.5621481e+11,0.031023437,4.3505953e+11,0.031023437,1.9065684e+11,0.031023437,7.7682767e+10,0.031023437,4.2325703e+10,0.031023437,2.3965478e+10,0.031023437,9.853773e+09,0.031023437,2.9350831e+09,0.031023437,1.2135244e+09,0.031023437,8.348321e+08,0.031023437,5.2102874e+08,0.031023437,2.2822769e+08
0.031046875,3.3892684e+18,0.031046875,2.9789282e+18,0.031046875,3.1752062e+18,0.031046875,3.3636699e+18,0.031046875,3.3881003e+18,0.031046875,3.389103e+18,0.031046875,3.3892511e+18,0.031046875,3.3892668e+18,0.031046875,3.3892684e+18,0.031046875,2.7374889e+18,0.031046875,2.9348952e+18,0.031046875,2.5266896e+18,0.031046875,2.1612761e+18,0.031046875,2.8531829e+18,0.031046875,1.6017205e+18,0.031046875,9.1786876e+17,0.031046875,3.4265835e+17,0.031046875,6.7299343e+16,0.031046875,6.1738084e+15,0.031046875,9.252591e+14,0.031046875,7.0322407e+14,0.031046875,5.7686431e+14,0.031046875,4.0357394e+14,0.031046875,2.2301068e+14,0.031046875,9.822489e+13,0.031046875,4.2428822e+13,0.031046875,2.0024252e+13,0.031046875,9.4184292e+12,0.031046875,4.487957e+12,0.031046875,2.1216538e+12,0.031046875,1.0255435e+12,0.031046875,5.2120153e+11,0.031046875,2.2845065e+11,0.031046875,9.3098049e+10,0.031046875,5.0733491e+10,0.031046875,2.8731248e+10,0.031046875,1.181541e+10,0.031046875,3.5199548e+09,0.031046875,1.4555615e+09,0.031046875,1.0014971e+09,0.031046875,6.2514619e+08,0.031046875,2.7386958e+08
0.03109375,3.2937567e+18,0.03109375,2.9149229e+18,0.03109375,3.1125874e+18,0.03109375,3.2790197e+18,0.03109375,3.2943446e+18,0.03109375,3.2938065e+18,0.03109375,3.2937615e+18,0.03109375,3.2937574e+18,0.03109375,3.2937569e+18,0.03109375,2.7369824e+18,0.03109375,2.8748798e+18,0.03109375,2.5955923e+18,0.03109375,2.3387677e+18,0.03109375,2.8145216e+18,0.03109375,1.9072451e+18,0.03109375,1.2898742e+18,0.03109375,6.2730295e+17,0.03109375,1.8012537e+17,0.03109375,2.5105175e+16,0.03109375,2.3269108e+15,0.03109375,1.0253097e+15,0.03109375,8.2667189e+14,0.03109375,5.7850132e+14,0.03109375,3.1975021e+14,0.03109375,1.4081859e+14,0.03109375,6.0810499e+13,0.03109375,2.8701783e+13,0.03109375,1.3503879e+13,0.03109375,6.4369543e+12,0.03109375,3.0441903e+12,0.03109375,1.4720352e+12,0.03109375,7.4841096e+11,0.03109375,3.2816532e+11,0.03109375,1.3378039e+11,0.03109375,7.2928268e+10,0.03109375,4.1315346e+10,0.03109375,1.6996586e+10,0.03109375,5.065145e+09,0.03109375,2.0951637e+09,0.03109375,1.4420343e+09,0.03109375,9.0042817e+08,0.03109375,3.9457703e+08
0.031187501,3.1222339e+18,0.031187501,2.8009773e+18,0.031187501,2.9979194e+18,0.031187501,3.122298e+18,0.031187501,3.125076e+18,0.031187501,3.1225581e+18,0.031187501,3.1222669e+18,0.031187501,3.1222374e+18,0.031187501,3.1222344e+18,0.031187501,2.6810056e+18,0.031187501,2.7605787e+18,0.031187501,2.6208242e+18,0.031187501,2.5077234e+18,0.031187501,2.7182139e+18,0.031187501,2.2925637e+18,0.031187501,1.9102012e+18,0.031187501,1.3323375e+18,0.031187501,6.8006332e+17,0.031187501,2.1194041e+17,0.031187501,3.3880219e+16,0.031187501,3.9487722e+15,0.031187501,1.7444765e+15,0.031187501,1.1960938e+15,0.031187501,6.6099505e+14,0.031187501,2.9074178e+14,0.031187501,1.2532394e+14,0.031187501,5.9124174e+13,0.031187501,2.7826841e+13,0.031187501,1.3271869e+13,0.031187501,6.2809929e+12,0.031187501,3.0394367e+12,0.031187501,1.5464961e+12,0.031187501,6.7862645e+11,0.031187501,2.7684165e+11,0.031187501,1.5101908e+11,0.031187501,8.5616707e+10,0.031187501,3.5246916e+10,0.031187501,1.0510831e+10,0.031187501,4.3504357e+09,0.031187501,2.9961998e+09,0.031187501,1.8721224e+09,0.031187501,8.2088396e+08
0.031374998,2.848535e+18,0.031374998,2.6338829e+18,0.031374998,2.8021019e+18,0.031374998,2.8613643e+18,0.031374998,2.8530657e+18,0.031374998,2.849064e+18,0.031374998,2.8485889e+18,0.031374998,2.8485405e+18,0.031374998,2.8485357e+18,0.031374998,2.5142427e+18,0.031374998,2.5847442e+18,0.031374998,2.4996223e+18,0.031374998,2.4856023e+18,0.031374998,2.5371666e+18,0.031374998,2.4570533e+18,0.031374998,2.3829768e+18,0.031374998,2.212756e+18,0.031374998,1.8908626e+18,0.031374998,1.3926773e+18,0.031374998,7.920459e+17,0.031374998,2.9669565e+17,0.031374998,6.3135773e+16,0.031374998,9.895904e+15,0.031374998,3.0959769e+15,0.031374998,1.2882524e+15,0.031374998,5.4451909e+14,0.031374998,2.5475299e+14,0.031374998,1.1964575e+14,0.031374998,5.7044098e+13,0.031374998,2.7015846e+13,0.031374998,1.3087182e+13,0.031374998,6.6678754e+12,0.031374998,2.9302117e+12,0.031374998,1.1969367e+12,0.031374998,6.5379664e+11,0.031374998,3.7117859e+11,0.031374998,1.5302564e+11,0.031374998,4.5692904e+10,0.031374998,1.8935844e+10,0.031374998,1.3058212e+10,0.031374998,8.170211e+09,0.031374998,3.5871204e+09
0.0315625,2.6484536e+18,0.0315625,2.5240233e+18,0.0315625,2.6403998e+18,0.0315625,2.6640082e+18,0.0315625,2.653103e+18,0.0315625,2.6489985e+18,0.0315625,2.6485092e+18,0.0315625,2.6484593e+18,0.0315625,2.6484543e+18,0.0315625,2.3857192e+18,0.0315625,2.4763093e+18,0.0315625,2.3673147e+18,0.0315625,2.3623794e+18,0.0315625,2.4185308e+18,0.0315625,2.3663309e+18,0.0315625,2.3666345e+18,0.0315625,2.3421354e+18,0.0315625,2.2702098e+18,0.0315625,2.1252521e+18,0.0315625,1.8672089e+18,0.0315625,1.4569157e+18,0.0315625,9.1890103e+17,0.0315625,4.0747861e+17,0.0315625,1.0850425e+17,0.0315625,1.7044117e+16,0.0315625,3.04459e+15,0.0315625,1.1584341e+15,0.0315625,5.3039349e+14,0.0315625,2.5060182e+14,0.0315625,1.1831733e+14,0.0315625,5.7253711e+13,0.0315625,2.91812e+13,0.0315625,1.2838208e+13,0.0315625,5.2492894e+12,0.0315625,2.8703531e+12,0.0315625,1.6317622e+12,0.0315625,6.7365465e+11,0.0315625,2.0140494e+11,0.0315625,8.3565076e+10,0.0315625,5.7699141e+10,0.0315625,3.6148754e+10,0.0315625,1.5891732e+10
0.031750001,2.5063355e+18,0.031750001,2.4472788e+18,0.031750001,2.5133361e+18,0.031750001,2.5213735e+18,0.031750001,2.5106331e+18,0.031750001,2.5068399e+18,0.031750001,2.5063869e+18,0.031750001,2.5063407e+18,0.031750001,2.5063361e+18,0.031750001,2.3171574e+18,0.031750001,2.4091305e+18,0.031750001,2.2881985e+18,0.031750001,2.2735559e+18,0.031750001,2.3554904e+18,0.031750001,2.2727787e+18,0.031750001,2.2787656e+18,0.031750001,2.2792988e+18,0.031750001,2.2660165e+18,0.031750001,2.2356739e+18,0.031750001,2.1780373e+18,0.031750001,2.0694204e+18,0.031750001,1.8713528e+18,0.031750001,1.5380556e+18,0.031750001,1.0580264e+18,0.031750001,5.3369157e+17,0.031750001,1.6604378e+17,0.031750001,2.823304e+16,0.031750001,3.8763386e+15,0.031750001,1.19114e+15,0.031750001,5.3722313e+14,0.031750001,2.5669824e+14,0.031750001,1.3024112e+14,0.031750001,5.7279987e+13,0.031750001,2.3407578e+13,0.031750001,1.2799137e+13,0.031750001,7.2842241e+12,0.031750001,3.0110886e+12,0.031750001,9.0125933e+11,0.031750001,3.7432711e+11,0.031750001,2.587644e+11,0.031750001,1.6232182e+11,0.031750001,7.1449187e+10
0.031937499,2.4103361e+18,0.031937499,2.390851e+18,0.031937499,2.4220059e+18,0.031937499,2.4240436e+18,0.031937499,2.4141939e+18,0.031937499,2.4107892e+18,0.031937499,2.4103824e+18,0.031937499,2.4103409e+18,0.031937499,2.4103367e+18,0.031937499,2.2903537e+18,0.031937499,2.3664771e+18,0.031937499,2.2598794e+18,0.031937499,2.2366897e+18,0.031937499,2.324106e+18,0.031937499,2.2252511e+18,0.031937499,2.2222274e+18,0.031937499,2.2185608e+18,0.031937499,2.2101743e+18,0.031937499,2.1998454e+18,0.031937499,2.187823e+18,0.031937499,2.1690402e+18,0.031937499,2.1327914e+18,0.031937499,2.0579124e+18,0.031937499,1.9061345e+18,0.031937499,1.6262445e+18,0.031937499,1.1907591e+18,0.031937499,6.6765523e+17,0.031937499,2.4356735e+17,0.031937499,4.8960296e+16,0.031937499,6.0450066e+15,0.031937499,1.3205257e+15,0.031937499,6.0484775e+14,0.031937499,2.6343673e+14,0.031937499,1.0679561e+14,0.031937499,5.8088869e+13,0.031937499,3.3065849e+13,0.031937499,1.3683286e+13,0.031937499,4.0985943e+12,0.031937499,1.7030042e+12,0.031937499,1.178383e+12,0.031937499,7.4006638e+11,0.031937499,3.2613727e+11
0.032125,2.3514861e+18,0.032125,2.3510435e+18,0.032125,2.3639744e+18,0.032125,2.3638475e+18,0.032125,2.3549421e+18,0.032125,2.3518918e+18,0.032125,2.3515275e+18,0.032125,2.3514903e+18,0.032125,2.3514866e+18,0.032125,2.285987e+18,0.032125,2.3389151e+18,0.032125,2.2608422e+18,0.032125,2.2400122e+18,0.032125,2.3122809e+18,0.032125,2.2236615e+18,0.032125,2.2112593e+18,0.032125,2.1980705e+18,0.032125,2.182127e+18,0.032125,2.1683467e+18,0.032125,2.1599104e+18,0.032125,2.1564104e+18,0.032125,2.155705e+18,0.032125,2.1523681e+18,0.032125,2.1334413e+18,0.032125,2.0760826e+18,0.032125,1.9485341e+18,0.032125,1.7089385e+18,0.032125,1.3204573e+18,0.032125,8.1319242e+17,0.032125,3.4331245e+17,0.032125,8.2987086e+16,0.032125,1.0988753e+16,0.032125,1.6220496e+15,0.032125,5.1827299e+14,0.032125,2.7056565e+14,0.032125,1.5328273e+14,0.032125,6.3454858e+13,0.032125,1.8988991e+13,0.032125,7.8717529e+12,0.032125,5.4479791e+12,0.032125,3.4251603e+12,0.032125,1.5110596e+12
0.032312501,2.3230049e+18,0.032312501,2.3301421e+18,0.032312501,2.3351e+18,0.032312501,2.3342349e+18,0.032312501,2.3261316e+18,0.032312501,2.3233718e+18,0.032312501,2.3230423e+18,0.032312501,2.3230087e+18,0.032312501,2.3230054e+18,0.032312501,2.2963861e+18,0.032312501,2.3250639e+18,0.032312501,2.2779212e+18,0.032312501,2.2624676e+18,0.032312501,2.312161e+18,0.032312501,2.2516588e+18,0.032312501,2.2389821e+18,0.032312501,2.2188142e+18,0.032312501,2.1938908e+18,0.032312501,2.1716151e+18,0.032312501,2.1564062e+18,0.032312501,2.1495341e+18,0.032312501,2.1511611e+18,0.032312501,2.1596082e+18,0.032312501,2.1690896e+18,0.032312501,2.1701775e+18,0.032312501,2.1531928e+18,0.032312501,2.1046136e+18,0.032312501,1.9985099e+18,0.032312501,1.7949102e+18,0.032312501,1.4508686e+18,0.032312501,9.680606e+17,0.032312501,4.6577014e+17,0.032312501,1.3487239e+17,0.032312501,2.0019931e+16,0.032312501,2.2444133e+15,0.032312501,7.5731454e+14,0.032312501,3.0619829e+14,0.032312501,9.0804919e+13,0.032312501,3.7055035e+13,0.032312501,2.5562525e+13,0.032312501,1.6084549e+13,0.032312501,7.102936e+12
0.032499999,2.3197962e+18,0.032499999,2.3295017e+18,0.032499999,2.3312417e+18,0.032499999,2.330149e+18,0.032499999,2.3226685e+18,0.032499999,2.320133e+18,0.032499999,2.3198305e+18,0.032499999,2.3197997e+18,0.032499999,2.3197966e+18,0.032499999,2.3155562e+18,0.032499999,2.3276412e+18,0.032499999,2.3057912e+18,0.032499999,2.2960704e+18,0.032499999,2.3225616e+18,0.032499999,2.290576e+18,0.032499999,2.285998e+18,0.032499999,2.2703728e+18,0.032499999,2.2416094e+18,0.032499999,2.2112992e+18,0.032499999,2.1877295e+18,0.032499999,2.173119e+18,0.032499999,2.1685963e+18,0.032499999,2.1738406e+18,0.032499999,2.1849308e+18,0.032499999,2.1955437e+18,0.032499999,2.201936e+18,0.032499999,2.2016904e+18,0.032499999,2.1879768e+18,0.032499999,2.1481814e+18,0.032499999,2.0597599e+18,0.032499999,1.8864396e+18,0.032499999,1.5836521e+18,0.032499999,1.1308883e+18,0.032499999,6.0773043e+17,0.032499999,2.0748269e+17,0.032499999,3.8085912e+16,0.032499999,4.049388e+15,0.032499999,5.4099452e+14,0.032499999,1.8155008e+14,0.032499999,1.2197425e+14,0.032499999,7.6734572e+13,0.032499999,3.3914773e+13
0.0326875,2.338073e+18,0.0326875,2.3484521e+18,0.0326875,2.3489292e+18,0.0326875,2.3477833e+18,0.0326875,2.3407579e+18,0.0326875,2.3383875e+18,0.0326875,2.3381051e+18,0.0326875,2.3380763e+18,0.0326875,2.3380734e+18,0.0326875,2.3442451e+18,0.0326875,2.3479232e+18,0.0326875,2.3409906e+18,0.0326875,2.3375573e+18,0.0326875,2.3464237e+18,0.0326875,2.3363047e+18,0.0326875,2.3371755e+18,0.0326875,2.3317299e+18,0.0326875,2.3116637e+18,0.0326875,2.2814034e+18,0.0326875,2.251502e+18,0.0326875,2.2292416e+18,0.0326875,2.2172198e+18,0.0326875,2.2155543e+18,0.0326875,2.2211795e+18,0.0326875,2.2288458e+18,0.0326875,2.2364168e+18,0.0326875,2.2439947e+18,0.0326875,2.249647e+18,0.0326875,2.2501005e+18,0.0326875,2.2393552e+18,0.0326875,2.206747e+18,0.0326875,2.1334513e+18,0.0326875,1.9856443e+18,0.0326875,1.7172336e+18,0.0326875,1.2968571e+18,0.0326875,7.7004266e+17,0.0326875,3.0644679e+17,0.0326875,6.6746471e+16,0.0326875,6.9155765e+15,0.0326875,7.9876074e+14,0.0326875,3.7842857e+14,0.0326875,1.6645077e+14
0.032875001,2.3750802e+18,0.032875001,2.3855116e+18,0.032875001,2.3854951e+18,0.032875001,2.3843486e+18,0.032875001,2.3776346e+18,0.032875001,2.3753791e+18,0.032875001,2.3751107e+18,0.032875001,2.3750833e+18,0.032875001,2.3750806e+18,0.032875001,2.3855338e+18,0.032875001,2.3855164e+18,0.032875001,2.3856992e+18,0.032875001,2.3864872e+18,0.032875001,2.3855173e+18,0.032875001,2.3888012e+18,0.032875001,2.3924623e+18,0.032875001,2.3930127e+18,0.032875001,2.38427e+18,0.032875001,2.3652876e+18,0.032875001,2.3394834e+18,0.032875001,2.3136577e+18,0.032875001,2.2953751e+18,0.032875001,2.2871861e+18,0.032875001,2.2861562e+18,0.032875001,2.2874943e+18,0.032875001,2.2899865e+18,0.032875001,2.2947929e+18,0.032875001,2.3012961e+18,0.032875001,2.3081831e+18,0.032875001,2.3136048e+18,0.032875001,2.3147862e+18,0.032875001,2.3072365e+18,0.032875001,2.2806616e+18,0.032875001,2.2170801e+18,0.032875001,2.089468e+18,0.032875001,1.8557474e+18,0.032875001,1.4707664e+18,0.032875001,9.4650054e+17,0.032875001,4.2806857e+17,0.032875001,1.1299961e+17,0.032875001,1.5133532e+16,0.032875001,1.4829133e+15
0.033062499,2.428888e+18,0.033062499,2.4392304e+18,0.033062499,2.4390191e+18,0.033062499,2.4378815e+18,0.033062499,2.4313593e+18,0.033062499,2.429177e+18,0.033062499,2.4289175e+18,0.033062499,2.4288911e+18,0.033062499,2.4288884e+18,0.033062499,2.4410224e+18,0.033062499,2.4394496e+18,0.033062499,2.4427505e+18,0.033062499,2.4457084e+18,0.033062499,2.4400675e+18,0.033062499,2.4502056e+18,0.033062499,2.4554403e+18,0.033062499,2.4584564e+18,0.033062499,2.4560791e+18,0.033062499,2.4477386e+18,0.033062499,2.4336166e+18,0.033062499,2.4148772e+18,0.033062499,2.3965516e+18,0.033062499,2.3846243e+18,0.033062499,2.3787809e+18,0.033062499,2.3742889e+18,0.033062499,2.3703733e+18,0.033062499,2.3692065e+18,0.033062499,2.3710087e+18,0.033062499,2.3752996e+18,0.033062499,2.3813004e+18,0.033062499,2.387777e+18,0.033062499,2.3938544e+18,0.033062499,2.3958717e+18,0.033062499,2.3882347e+18,0.033062499,2.3653277e+18,0.033062499,2.313829e+18,0.033062499,2.2052599e+18,0.033062499,1.9965249e+18,0.033062499,1.6421566e+18,0.033062499,1.1347065e+18,0.033062499,5.7996415e+17,0.033062499,1.8282962e+17
0.03325,2.4982407e+18,0.03325,2.5085211e+18,0.03325,2.5082301e+18,0.03325,2.5070966e+18,0.03325,2.5006678e+18,0.03325,2.4985242e+18,0.03325,2.4982696e+18,0.03325,2.4982437e+18,0.03325,2.4982411e+18,0.03325,2.5110733e+18,0.03325,2.5088296e+18,0.03325,2.5135093e+18,0.03325,2.5175171e+18,0.03325,2.5097095e+18,0.03325,2.5231902e+18,0.03325,2.5293254e+18,0.03325,2.5333482e+18,0.03325,2.5336492e+18,0.03325,2.530847e+18,0.03325,2.5253373e+18,0.03325,2.5168207e+18,0.03325,2.5064097e+18,0.03325,2.4974685e+18,0.03325,2.4914663e+18,0.03325,2.484977e+18,0.03325,2.4770156e+18,0.03325,2.4703152e+18,0.03325,2.4660645e+18,0.03325,2.4647955e+18,0.03325,2.466409e+18,0.03325,2.4704484e+18,0.03325,2.4769063e+18,0.03325,2.483283e+18,0.03325,2.487136e+18,0.03325,2.4885511e+18,0.03325,2.4850247e+18,0.03325,2.4672533e+18,0.03325,2.4200269e+18,0.03325,2.3221926e+18,0.03325,2.1391049e+18,0.03325,1.8218265e+18,0.03325,1.3385417e+18
0.033437502,2.5824459e+18,0.033437502,2.5927425e+18,0.033437502,2.5924157e+18,0.033437502,2.5912774e+18,0.033437502,2.5848608e+18,0.033437502,2.5827278e+18,0.033437502,2.5824747e+18,0.033437502,2.5824489e+18,0.033437502,2.5824463e+18,0.033437502,2.5956565e+18,0.033437502,2.5930921e+18,0.033437502,2.5984465e+18,0.033437502,2.6030086e+18,0.033437502,2.5940952e+18,0.033437502,2.609362e+18,0.033437502,2.6160782e+18,0.033437502,2.6206024e+18,0.033437502,2.6219603e+18,0.033437502,2.6214764e+18,0.033437502,2.6200975e+18,0.033437502,2.6178517e+18,0.033437502,2.6149691e+18,0.033437502,2.6124793e+18,0.033437502,2.6108167e+18,0.033437502,2.6075721e+18,0.033437502,2.6012372e+18,0.033437502,2.5936555e+18,0.033437502,2.5860737e+18,0.033437502,2.5797772e+18,0.033437502,2.5757855e+18,0.033437502,2.5746761e+18,0.033437502,2.5770517e+18,0.033437502,2.5811605e+18,0.033437502,2.58508e+18,0.033437502,2.5900285e+18,0.033437502,2.5964169e+18,0.033437502,2.5995235e+18,0.033437502,2.5934234e+18,0.033437502,2.5742373e+18,0.033437502,2.5339389e+18,0.033437502,2.4526979e+18,0.033437502,2.2938564e+18
0.033624999,2.6812983e+18,0.033624999,2.6916978e+18,0.033624999,2.6913514e+18,0.033624999,2.690199e+18,0.033624999,2.6837276e+18,0.033624999,2.6815818e+18,0.033624999,2.6813272e+18,0.033624999,2.6813013e+18,0.033624999,2.6812987e+18,0.033624999,2.6948223e+18,0.033624999,2.6920705e+18,0.033624999,2.6978278e+18,0.033624999,2.7027446e+18,0.033624999,2.6931446e+18,0.033624999,2.7095713e+18,0.033624999,2.7167403e+18,0.033624999,2.7216021e+18,0.033624999,2.7234063e+18,0.033624999,2.7238364e+18,0.033624999,2.7241658e+18,0.033624999,2.7247757e+18,0.033624999,2.7259542e+18,0.033624999,2.7280044e+18,0.033624999,2.7305128e+18,0.033624999,2.7316078e+18,0.033624999,2.7300429e+18,0.033624999,2.7265474e+18,0.033624999,2.7214143e+18,0.033624999,2.7151538e+18,0.033624999,2.7086709e+18,0.033624999,2.7032645e+18,0.033624999,2.7006912e+18,0.033624999,2.7000987e+18,0.033624999,2.700046e+18,0.033624999,2.7028508e+18,0.033624999,2.7092369e+18,0.033624999,2.7152828e+18,0.033624999,2.7175313e+18,0.033624999,2.7160896e+18,0.033624999,2.7112524e+18,0.033624999,2.6985852e+18,0.033624999,2.6661762e+18
