eTrappedCharge(C1(n67950_0s_des)) X,eTrappedCharge(C1(n67950_0s_des)) Y,eTrappedCharge(C1(n67950_1e-1s_des)) X,eTrappedCharge(C1(n67950_1e-1s_des)) Y,eTrappedCharge(C1(n67950_1e-2s_des)) X,eTrappedCharge(C1(n67950_1e-2s_des)) Y,eTrappedCharge(C1(n67950_1e-3s_des)) X,eTrappedCharge(C1(n67950_1e-3s_des)) Y,eTrappedCharge(C1(n67950_1e-4s_des)) X,eTrappedCharge(C1(n67950_1e-4s_des)) Y,eTrappedCharge(C1(n67950_1e-5s_des)) X,eTrappedCharge(C1(n67950_1e-5s_des)) Y,eTrappedCharge(C1(n67950_1e-6s_des)) X,eTrappedCharge(C1(n67950_1e-6s_des)) Y,eTrappedCharge(C1(n67950_1e-7s_des)) X,eTrappedCharge(C1(n67950_1e-7s_des)) Y,eTrappedCharge(C1(n67950_1e-8s_des)) X,eTrappedCharge(C1(n67950_1e-8s_des)) Y,eTrappedCharge(C1(n67950_1s_des)) X,eTrappedCharge(C1(n67950_1s_des)) Y,eTrappedCharge(C1(n67950_2e-1s_des)) X,eTrappedCharge(C1(n67950_2e-1s_des)) Y,eTrappedCharge(C1(n67950_2s_des)) X,eTrappedCharge(C1(n67950_2s_des)) Y,eTrappedCharge(C1(n67950_4s_des)) X,eTrappedCharge(C1(n67950_4s_des)) Y,eTrappedCharge(C1(n67950_5e-1s_des)) X,eTrappedCharge(C1(n67950_5e-1s_des)) Y,eTrappedCharge(C1(n67950_8s_des)) X,eTrappedCharge(C1(n67950_8s_des)) Y,eTrappedCharge(C1(n67950_16s_des)) X,eTrappedCharge(C1(n67950_16s_des)) Y,eTrappedCharge(C1(n67950_32s_des)) X,eTrappedCharge(C1(n67950_32s_des)) Y,eTrappedCharge(C1(n67950_64s_des)) X,eTrappedCharge(C1(n67950_64s_des)) Y,eTrappedCharge(C1(n67950_128s_des)) X,eTrappedCharge(C1(n67950_128s_des)) Y,eTrappedCharge(C1(n67950_256s_des)) X,eTrappedCharge(C1(n67950_256s_des)) Y,eTrappedCharge(C1(n67950_512s_des)) X,eTrappedCharge(C1(n67950_512s_des)) Y,eTrappedCharge(C1(n67950_1024s_des)) X,eTrappedCharge(C1(n67950_1024s_des)) Y,eTrappedCharge(C1(n67950_2048s_des)) X,eTrappedCharge(C1(n67950_2048s_des)) Y,eTrappedCharge(C1(n67950_4096s_des)) X,eTrappedCharge(C1(n67950_4096s_des)) Y,eTrappedCharge(C1(n67950_8192s_des)) X,eTrappedCharge(C1(n67950_8192s_des)) Y,eTrappedCharge(C1(n67950_16384s_des)) X,eTrappedCharge(C1(n67950_16384s_des)) Y,eTrappedCharge(C1(n67950_32768s_des)) X,eTrappedCharge(C1(n67950_32768s_des)) Y,eTrappedCharge(C1(n67950_65536s_des)) X,eTrappedCharge(C1(n67950_65536s_des)) Y,eTrappedCharge(C1(n67950_131072s_des)) X,eTrappedCharge(C1(n67950_131072s_des)) Y,eTrappedCharge(C1(n67950_262144s_des)) X,eTrappedCharge(C1(n67950_262144s_des)) Y,eTrappedCharge(C1(n67950_524288s_des)) X,eTrappedCharge(C1(n67950_524288s_des)) Y,eTrappedCharge(C1(n67950_1048576s_des)) X,eTrappedCharge(C1(n67950_1048576s_des)) Y,eTrappedCharge(C1(n67950_2097152s_des)) X,eTrappedCharge(C1(n67950_2097152s_des)) Y,eTrappedCharge(C1(n67950_4194304s_des)) X,eTrappedCharge(C1(n67950_4194304s_des)) Y,eTrappedCharge(C1(n67950_8388608s_des)) X,eTrappedCharge(C1(n67950_8388608s_des)) Y,eTrappedCharge(C1(n67950_16777216s_des)) X,eTrappedCharge(C1(n67950_16777216s_des)) Y,eTrappedCharge(C1(n67950_33554432s_des)) X,eTrappedCharge(C1(n67950_33554432s_des)) Y,eTrappedCharge(C1(n67950_67108864s_des)) X,eTrappedCharge(C1(n67950_67108864s_des)) Y,eTrappedCharge(C1(n67950_134217728s_des)) X,eTrappedCharge(C1(n67950_134217728s_des)) Y,eTrappedCharge(C1(n67950_268435456s_des)) X,eTrappedCharge(C1(n67950_268435456s_des)) Y,eTrappedCharge(C1(n67950_536870912s_des)) X,eTrappedCharge(C1(n67950_536870912s_des)) Y,eTrappedCharge(C1(n67950_1073741824s_des)) X,eTrappedCharge(C1(n67950_1073741824s_des)) Y
0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0,0.032429688,0
0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0,0.032464843,0
0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0,0.032482423,0
0.032499999,3.3913238e+18,0.032499999,3.3912755e+18,0.032499999,3.3913189e+18,0.032499999,3.3913233e+18,0.032499999,3.3913237e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3908467e+18,0.032499999,3.3912274e+18,0.032499999,3.3903805e+18,0.032499999,3.389478e+18,0.032499999,3.3910838e+18,0.032499999,3.3877754e+18,0.032499999,3.3846869e+18,0.032499999,3.3793621e+18,0.032499999,3.3706882e+18,0.032499999,3.3573416e+18,0.032499999,3.3379214e+18,0.032499999,3.3112286e+18,0.032499999,3.2766575e+18,0.032499999,3.2345888e+18,0.032499999,3.1866334e+18,0.032499999,3.1355874e+18,0.032499999,3.0850302e+18,0.032499999,3.0385799e+18,0.032499999,2.998993e+18,0.032499999,2.9675657e+18,0.032499999,2.9440602e+18,0.032499999,2.9268753e+18,0.032499999,2.9132501e+18,0.032499999,2.8992308e+18,0.032499999,2.8789896e+18,0.032499999,2.8430148e+18,0.032499999,2.7746283e+18,0.032499999,2.6446334e+18,0.032499999,2.4064383e+18,0.032499999,2.0030537e+18,0.032499999,1.41342e+18,0.032499999,7.4659942e+17,0.032499999,2.4689194e+17
0.032499999,3.3913238e+18,0.032499999,3.3912755e+18,0.032499999,3.3913189e+18,0.032499999,3.3913233e+18,0.032499999,3.3913237e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3913238e+18,0.032499999,3.3908467e+18,0.032499999,3.3912274e+18,0.032499999,3.3903805e+18,0.032499999,3.389478e+18,0.032499999,3.3910838e+18,0.032499999,3.3877754e+18,0.032499999,3.3846869e+18,0.032499999,3.3793621e+18,0.032499999,3.3706882e+18,0.032499999,3.3573416e+18,0.032499999,3.3379214e+18,0.032499999,3.3112286e+18,0.032499999,3.2766575e+18,0.032499999,3.2345888e+18,0.032499999,3.1866334e+18,0.032499999,3.1355874e+18,0.032499999,3.0850302e+18,0.032499999,3.0385799e+18,0.032499999,2.998993e+18,0.032499999,2.9675657e+18,0.032499999,2.9440602e+18,0.032499999,2.9268753e+18,0.032499999,2.9132501e+18,0.032499999,2.8992308e+18,0.032499999,2.8789896e+18,0.032499999,2.8430148e+18,0.032499999,2.7746283e+18,0.032499999,2.6446334e+18,0.032499999,2.4064383e+18,0.032499999,2.0030537e+18,0.032499999,1.41342e+18,0.032499999,7.4659942e+17,0.032499999,2.4689194e+17
0.032523438,3.3443042e+18,0.032523438,3.3442608e+18,0.032523438,3.3442998e+18,0.032523438,3.3443037e+18,0.032523438,3.3443041e+18,0.032523438,3.3443042e+18,0.032523438,3.3443042e+18,0.032523438,3.3443042e+18,0.032523438,3.3443042e+18,0.032523438,3.3438753e+18,0.032523438,3.3442176e+18,0.032523438,3.3434558e+18,0.032523438,3.3426422e+18,0.032523438,3.3440885e+18,0.032523438,3.3411036e+18,0.032523438,3.338302e+18,0.032523438,3.3334488e+18,0.032523438,3.3255008e+18,0.032523438,3.3132012e+18,0.032523438,3.29519e+18,0.032523438,3.2702509e+18,0.032523438,3.2376747e+18,0.032523438,3.1976447e+18,0.032523438,3.1515053e+18,0.032523438,3.1017756e+18,0.032523438,3.0518291e+18,0.032523438,3.0052369e+18,0.032523438,2.9649025e+18,0.032523438,2.9323957e+18,0.032523438,2.9077973e+18,0.032523438,2.8898377e+18,0.032523438,2.8761026e+18,0.032523438,2.8630906e+18,0.032523438,2.8457481e+18,0.032523438,2.8160389e+18,0.032523438,2.7600278e+18,0.032523438,2.653079e+18,0.032523438,2.4543526e+18,0.032523438,2.1083331e+18,0.032523438,1.5761246e+18,0.032523438,9.1943102e+17,0.032523438,3.554266e+17
0.032546874,3.2988987e+18,0.032546874,3.2988597e+18,0.032546874,3.2988948e+18,0.032546874,3.2988983e+18,0.032546874,3.2988986e+18,0.032546874,3.2988987e+18,0.032546874,3.2988987e+18,0.032546874,3.2988987e+18,0.032546874,3.2988987e+18,0.032546874,3.2985129e+18,0.032546874,3.2988209e+18,0.032546874,3.2981352e+18,0.032546874,3.2974016e+18,0.032546874,3.2987048e+18,0.032546874,3.2960107e+18,0.032546874,3.2934688e+18,0.032546874,3.289045e+18,0.032546874,3.2817625e+18,0.032546874,3.2704296e+18,0.032546874,3.2537318e+18,0.032546874,3.2304467e+18,0.032546874,3.1997798e+18,0.032546874,3.1617392e+18,0.032546874,3.1174212e+18,0.032546874,3.0690745e+18,0.032546874,3.0198549e+18,0.032546874,2.9732533e+18,0.032546874,2.9322812e+18,0.032546874,2.8987545e+18,0.032546874,2.8730542e+18,0.032546874,2.8542267e+18,0.032546874,2.8401813e+18,0.032546874,2.8278096e+18,0.032546874,2.8126963e+18,0.032546874,2.7880123e+18,0.032546874,2.7421035e+18,0.032546874,2.654287e+18,0.032546874,2.4892854e+18,0.032546874,2.195279e+18,0.032546874,1.7231672e+18,0.032546874,1.0950626e+18,0.032546874,4.8617747e+17
0.032593749,3.2127585e+18,0.032593749,3.212727e+18,0.032593749,3.2127553e+18,0.032593749,3.2127582e+18,0.032593749,3.2127585e+18,0.032593749,3.2127585e+18,0.032593749,3.2127585e+18,0.032593749,3.2127585e+18,0.032593749,3.2127585e+18,0.032593749,3.2124459e+18,0.032593749,3.2126955e+18,0.032593749,3.2121391e+18,0.032593749,3.2115417e+18,0.032593749,3.2126014e+18,0.032593749,3.2104039e+18,0.032593749,3.20831e+18,0.032593749,3.2046334e+18,0.032593749,3.198519e+18,0.032593749,3.1889015e+18,0.032593749,3.1745643e+18,0.032593749,3.1543008e+18,0.032593749,3.1271944e+18,0.032593749,3.0929636e+18,0.032593749,3.0522645e+18,0.032593749,3.0068344e+18,0.032593749,2.9593744e+18,0.032593749,2.9131351e+18,0.032593749,2.8712299e+18,0.032593749,2.8358807e+18,0.032593749,2.8080133e+18,0.032593749,2.7872625e+18,0.032593749,2.7721332e+18,0.032593749,2.7601787e+18,0.032593749,2.7479605e+18,0.032593749,2.7304413e+18,0.032593749,2.6994017e+18,0.032593749,2.640382e+18,0.032593749,2.5278549e+18,0.032593749,2.3202733e+18,0.032593749,1.963978e+18,0.032593749,1.4296596e+18,0.032593749,7.9714518e+17
0.0326875,3.0579085e+18,0.0326875,3.0578877e+18,0.0326875,3.0579064e+18,0.0326875,3.0579083e+18,0.0326875,3.0579085e+18,0.0326875,3.0579085e+18,0.0326875,3.0579085e+18,0.0326875,3.0579085e+18,0.0326875,3.0579085e+18,0.0326875,3.0577017e+18,0.0326875,3.0578669e+18,0.0326875,3.0574981e+18,0.0326875,3.0570997e+18,0.0326875,3.0578047e+18,0.0326875,3.0563347e+18,0.0326875,3.0549095e+18,0.0326875,3.0523653e+18,0.0326875,3.0480527e+18,0.0326875,3.0411307e+18,0.0326875,3.0305896e+18,0.0326875,3.0153277e+18,0.0326875,2.9943339e+18,0.0326875,2.9669541e+18,0.0326875,2.9331818e+18,0.0326875,2.8938836e+18,0.0326875,2.8508618e+18,0.0326875,2.8066907e+18,0.0326875,2.7643037e+18,0.0326875,2.7263642e+18,0.0326875,2.6946507e+18,0.0326875,2.669804e+18,0.0326875,2.6513747e+18,0.0326875,2.6379709e+18,0.0326875,2.6274166e+18,0.0326875,2.6167065e+18,0.0326875,2.6014652e+18,0.0326875,2.5745602e+18,0.0326875,2.5234146e+18,0.0326875,2.4256752e+18,0.0326875,2.2443461e+18,0.0326875,1.9293533e+18,0.0326875,1.4455619e+18
0.032875001,2.8108948e+18,0.032875001,2.8108854e+18,0.032875001,2.8108939e+18,0.032875001,2.8108947e+18,0.032875001,2.8108948e+18,0.032875001,2.8108948e+18,0.032875001,2.8108948e+18,0.032875001,2.8108948e+18,0.032875001,2.8108948e+18,0.032875001,2.8108017e+18,0.032875001,2.8108761e+18,0.032875001,2.8107095e+18,0.032875001,2.8105278e+18,0.032875001,2.8108481e+18,0.032875001,2.8101747e+18,0.032875001,2.8095036e+18,0.032875001,2.8082719e+18,0.032875001,2.8061122e+18,0.032875001,2.8025159e+18,0.032875001,2.7968319e+18,0.032875001,2.7882716e+18,0.032875001,2.775954e+18,0.032875001,2.7590302e+18,0.032875001,2.7368652e+18,0.032875001,2.7092523e+18,0.032875001,2.6766038e+18,0.032875001,2.6400507e+18,0.032875001,2.6014022e+18,0.032875001,2.5629351e+18,0.032875001,2.5270027e+18,0.032875001,2.4955217e+18,0.032875001,2.4696079e+18,0.032875001,2.4495167e+18,0.032875001,2.4347105e+18,0.032875001,2.4239861e+18,0.032875001,2.4156013e+18,0.032875001,2.407225e+18,0.032875001,2.3955072e+18,0.032875001,2.3750116e+18,0.032875001,2.33614e+18,0.032875001,2.2616657e+18,0.032875001,2.1222099e+18
0.033062499,2.6306728e+18,0.033062499,2.6306684e+18,0.033062499,2.6306724e+18,0.033062499,2.6306728e+18,0.033062499,2.6306728e+18,0.033062499,2.6306728e+18,0.033062499,2.6306728e+18,0.033062499,2.6306728e+18,0.033062499,2.6306728e+18,0.033062499,2.6306292e+18,0.033062499,2.6306641e+18,0.033062499,2.6305859e+18,0.033062499,2.6305002e+18,0.033062499,2.630651e+18,0.033062499,2.6303322e+18,0.033062499,2.6300083e+18,0.033062499,2.6294008e+18,0.033062499,2.628305e+18,0.033062499,2.6264202e+18,0.033062499,2.6233385e+18,0.033062499,2.6185448e+18,0.033062499,2.6114077e+18,0.033062499,2.6012111e+18,0.033062499,2.5872389e+18,0.033062499,2.5689024e+18,0.033062499,2.5458985e+18,0.033062499,2.518364e+18,0.033062499,2.4869822e+18,0.033062499,2.4530021e+18,0.033062499,2.4181429e+18,0.033062499,2.3843719e+18,0.033062499,2.3535387e+18,0.033062499,2.3269896e+18,0.033062499,2.3054043e+18,0.033062499,2.2888097e+18,0.033062499,2.2766398e+18,0.033062499,2.2678536e+18,0.033062499,2.2610338e+18,0.033062499,2.2543382e+18,0.033062499,2.2451595e+18,0.033062499,2.2292985e+18,0.033062499,2.1993411e+18
0.03325,2.5035421e+18,0.03325,2.50354e+18,0.03325,2.5035419e+18,0.03325,2.5035421e+18,0.03325,2.5035421e+18,0.03325,2.5035421e+18,0.03325,2.5035421e+18,0.03325,2.5035421e+18,0.03325,2.5035421e+18,0.03325,2.5035209e+18,0.03325,2.5035378e+18,0.03325,2.5034998e+18,0.03325,2.503458e+18,0.03325,2.5035315e+18,0.03325,2.5033755e+18,0.03325,2.5032147e+18,0.03325,2.5029082e+18,0.03325,2.5023422e+18,0.03325,2.5013415e+18,0.03325,2.4996543e+18,0.03325,2.4969461e+18,0.03325,2.4928017e+18,0.03325,2.4867021e+18,0.03325,2.4780559e+18,0.03325,2.4662538e+18,0.03325,2.4507605e+18,0.03325,2.4312329e+18,0.03325,2.4076427e+18,0.03325,2.380376e+18,0.03325,2.3502796e+18,0.03325,2.3186289e+18,0.03325,2.2870103e+18,0.03325,2.2570916e+18,0.03325,2.2302917e+18,0.03325,2.2075377e+18,0.03325,2.1892254e+18,0.03325,2.1752418e+18,0.03325,2.1650237e+18,0.03325,2.1576658e+18,0.03325,2.1519969e+18,0.03325,2.1465363e+18,0.03325,2.1392217e+18
0.033437502,2.4190701e+18,0.033437502,2.419069e+18,0.033437502,2.41907e+18,0.033437502,2.4190701e+18,0.033437502,2.4190701e+18,0.033437502,2.4190701e+18,0.033437502,2.4190701e+18,0.033437502,2.4190701e+18,0.033437502,2.4190701e+18,0.033437502,2.4190594e+18,0.033437502,2.419068e+18,0.033437502,2.4190488e+18,0.033437502,2.4190276e+18,0.033437502,2.4190648e+18,0.033437502,2.4189858e+18,0.033437502,2.4189036e+18,0.033437502,2.418745e+18,0.033437502,2.4184466e+18,0.033437502,2.4179061e+18,0.033437502,2.4169708e+18,0.033437502,2.4154251e+18,0.033437502,2.4129902e+18,0.033437502,2.4093252e+18,0.033437502,2.4039917e+18,0.033437502,2.3964947e+18,0.033437502,2.3863097e+18,0.033437502,2.3729532e+18,0.033437502,2.3560729e+18,0.033437502,2.3355421e+18,0.033437502,2.3115503e+18,0.033437502,2.2846578e+18,0.033437502,2.2557983e+18,0.033437502,2.226222e+18,0.033437502,2.1973636e+18,0.033437502,2.170606e+18,0.033437502,2.1470106e+18,0.033437502,2.1272082e+18,0.033437502,2.1114064e+18,0.033437502,2.0994041e+18,0.033437502,2.0906565e+18,0.033437502,2.0843692e+18,0.033437502,2.0795598e+18
0.033624999,2.3693097e+18,0.033624999,2.3693091e+18,0.033624999,2.3693096e+18,0.033624999,2.3693096e+18,0.033624999,2.3693097e+18,0.033624999,2.3693097e+18,0.033624999,2.3693097e+18,0.033624999,2.3693097e+18,0.033624999,2.3693097e+18,0.033624999,2.3693041e+18,0.033624999,2.3693085e+18,0.033624999,2.3692985e+18,0.033624999,2.3692875e+18,0.033624999,2.3693069e+18,0.033624999,2.3692655e+18,0.033624999,2.3692222e+18,0.033624999,2.3691379e+18,0.033624999,2.368977e+18,0.033624999,2.3686794e+18,0.033624999,2.3681523e+18,0.033624999,2.3672603e+18,0.033624999,2.3658145e+18,0.033624999,2.3635808e+18,0.033624999,2.360273e+18,0.033624999,2.3555111e+18,0.033624999,2.348877e+18,0.033624999,2.3399124e+18,0.033624999,2.3281808e+18,0.033624999,2.3133375e+18,0.033624999,2.2951972e+18,0.033624999,2.2738203e+18,0.033624999,2.2495628e+18,0.033624999,2.2230992e+18,0.033624999,2.1954004e+18,0.033624999,2.1676616e+18,0.033624999,2.1411558e+18,0.033624999,2.1169979e+18,0.033624999,2.0959674e+18,0.033624999,2.0784904e+18,0.033624999,2.0646427e+18,0.033624999,2.0541671e+18,0.033624999,2.0465422e+18
0.033812501,2.3482228e+18,0.033812501,2.3482225e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482228e+18,0.033812501,2.3482198e+18,0.033812501,2.3482222e+18,0.033812501,2.3482168e+18,0.033812501,2.3482108e+18,0.033812501,2.3482213e+18,0.033812501,2.3481989e+18,0.033812501,2.3481754e+18,0.033812501,2.3481293e+18,0.033812501,2.3480404e+18,0.033812501,2.3478733e+18,0.033812501,2.3475706e+18,0.033812501,2.3470476e+18,0.033812501,2.3461818e+18,0.033812501,2.3448045e+18,0.033812501,2.3427191e+18,0.033812501,2.3396792e+18,0.033812501,2.3353468e+18,0.033812501,2.329368e+18,0.033812501,2.321335e+18,0.033812501,2.3108528e+18,0.033812501,2.2975932e+18,0.033812501,2.2813358e+18,0.033812501,2.2620578e+18,0.033812501,2.2399676e+18,0.033812501,2.2155456e+18,0.033812501,2.1895371e+18,0.033812501,2.1629171e+18,0.033812501,2.1368081e+18,0.033812501,2.1123109e+18,0.033812501,2.0902987e+18,0.033812501,2.0713423e+18,0.033812501,2.0557201e+18,0.033812501,2.0434106e+18
0.034000002,2.3512543e+18,0.034000002,2.3512541e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512543e+18,0.034000002,2.3512526e+18,0.034000002,2.351254e+18,0.034000002,2.351251e+18,0.034000002,2.3512476e+18,0.034000002,2.3512535e+18,0.034000002,2.351241e+18,0.034000002,2.3512278e+18,0.034000002,2.3512019e+18,0.034000002,2.3511515e+18,0.034000002,2.3510556e+18,0.034000002,2.3508786e+18,0.034000002,2.3505659e+18,0.034000002,2.3500398e+18,0.034000002,2.3491863e+18,0.034000002,2.3478533e+18,0.034000002,2.3458772e+18,0.034000002,2.3430381e+18,0.034000002,2.3390296e+18,0.034000002,2.333553e+18,0.034000002,2.3262383e+18,0.034000002,2.3167259e+18,0.034000002,2.3047101e+18,0.034000002,2.2899474e+18,0.034000002,2.2723644e+18,0.034000002,2.2520606e+18,0.034000002,2.2293718e+18,0.034000002,2.2048634e+18,0.034000002,2.1793205e+18,0.034000002,2.1537027e+18,0.034000002,2.1290423e+18,0.034000002,2.1062598e+18,0.034000002,2.0860261e+18,0.034000002,2.0687598e+18
0.034187499,2.375014e+18,0.034187499,2.3750139e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375014e+18,0.034187499,2.375013e+18,0.034187499,2.3750138e+18,0.034187499,2.375012e+18,0.034187499,2.3750101e+18,0.034187499,2.3750135e+18,0.034187499,2.3750063e+18,0.034187499,2.3749987e+18,0.034187499,2.3749837e+18,0.034187499,2.3749544e+18,0.034187499,2.3748982e+18,0.034187499,2.3747927e+18,0.034187499,2.3746024e+18,0.034187499,2.3742758e+18,0.034187499,2.3737406e+18,0.034187499,2.3728876e+18,0.034187499,2.37158e+18,0.034187499,2.3696841e+18,0.034187499,2.3669941e+18,0.034187499,2.3632295e+18,0.034187499,2.3581404e+18,0.034187499,2.3513835e+18,0.034187499,2.3426296e+18,0.034187499,2.3315993e+18,0.034187499,2.3180316e+18,0.034187499,2.3018253e+18,0.034187499,2.282998e+18,0.034187499,2.2617784e+18,0.034187499,2.2385879e+18,0.034187499,2.2140536e+18,0.034187499,2.1889788e+18,0.034187499,2.1642913e+18,0.034187499,2.1409121e+18,0.034187499,2.1195858e+18
0.034375001,2.4170397e+18,0.034375001,2.4170396e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170397e+18,0.034375001,2.4170391e+18,0.034375001,2.4170396e+18,0.034375001,2.4170385e+18,0.034375001,2.4170374e+18,0.034375001,2.4170394e+18,0.034375001,2.4170351e+18,0.034375001,2.4170306e+18,0.034375001,2.4170217e+18,0.034375001,2.4170042e+18,0.034375001,2.4169705e+18,0.034375001,2.4169065e+18,0.034375001,2.4167888e+18,0.034375001,2.4165819e+18,0.034375001,2.4162385e+18,0.034375001,2.415689e+18,0.034375001,2.4148254e+18,0.034375001,2.4135292e+18,0.034375001,2.4116911e+18,0.034375001,2.409109e+18,0.034375001,2.4055265e+18,0.034375001,2.4007378e+18,0.034375001,2.3944159e+18,0.034375001,2.3862581e+18,0.034375001,2.3760143e+18,0.034375001,2.3634074e+18,0.034375001,2.3483244e+18,0.034375001,2.3307205e+18,0.034375001,2.3107442e+18,0.034375001,2.2887019e+18,0.034375001,2.2650904e+18,0.034375001,2.2405724e+18,0.034375001,2.2159567e+18,0.034375001,2.1921223e+18
0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756208e+18,0.034562498,2.4756204e+18,0.034562498,2.4756207e+18,0.034562498,2.4756201e+18,0.034562498,2.4756194e+18,0.034562498,2.4756206e+18,0.034562498,2.475618e+18,0.034562498,2.4756153e+18,0.034562498,2.4756098e+18,0.034562498,2.4755991e+18,0.034562498,2.4755784e+18,0.034562498,2.4755388e+18,0.034562498,2.4754649e+18,0.034562498,2.475332e+18,0.034562498,2.4751061e+18,0.034562498,2.4747435e+18,0.034562498,2.4741742e+18,0.034562498,2.4732902e+18,0.034562498,2.4719949e+18,0.034562498,2.4701969e+18,0.034562498,2.467689e+18,0.034562498,2.46424e+18,0.034562498,2.459684e+18,0.034562498,2.4537016e+18,0.034562498,2.4460124e+18,0.034562498,2.4363995e+18,0.034562498,2.4245679e+18,0.034562498,2.4104032e+18,0.034562498,2.3938147e+18,0.034562498,2.3748868e+18,0.034562498,2.3538357e+18,0.034562498,2.3310492e+18,0.034562498,2.3070688e+18,0.034562498,2.2825886e+18
0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496675e+18,0.03475,2.5496673e+18,0.03475,2.5496675e+18,0.03475,2.5496671e+18,0.03475,2.5496667e+18,0.03475,2.5496674e+18,0.03475,2.5496658e+18,0.03475,2.5496641e+18,0.03475,2.5496606e+18,0.03475,2.5496539e+18,0.03475,2.5496408e+18,0.03475,2.5496158e+18,0.03475,2.5495688e+18,0.03475,2.5494824e+18,0.03475,2.5493314e+18,0.03475,2.5490847e+18,0.03475,2.5487012e+18,0.03475,2.5481054e+18,0.03475,2.5471922e+18,0.03475,2.5458906e+18,0.03475,2.5441179e+18,0.03475,2.5416554e+18,0.03475,2.5383011e+18,0.03475,2.5339249e+18,0.03475,2.5282058e+18,0.03475,2.5208834e+18,0.03475,2.5117772e+18,0.03475,2.5005722e+18,0.03475,2.4871563e+18,0.03475,2.4714099e+18,0.03475,2.4533586e+18,0.03475,2.4331523e+18,0.03475,2.4110839e+18,0.03475,2.3875983e+18
